ground_width_um,frequency_ghz,abs_St_o1_o1,abs_St_o2_o2,abs_St_o2_o1,abs_St_o1_o2,Re(Zpi_o1),Im(Zpi_o1),Re(Zpi_o2),Im(Zpi_o2),Re(Zpv_o1),Im(Zpv_o1),Re(Zpv_o2),Im(Zpv_o2),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(Gamma_o2),Im(Gamma_o2),beta_o2
160.0,6.979948997449869,0.0091801211037732,0.0091801211040353,0.999957861800087,0.999957861800087,52.1035613637677,0.0,53.034132004264976,0.0,47.86274734158207,0.0,47.00355373205707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9801990099505,0.0091801303446993,0.009180130344969,0.999957861715254,0.999957861715254,52.10356134827935,0.0,53.03413199001683,0.0,47.86274726834614,0.0,47.00355360522168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98044902245112,0.0091801395859316,0.0091801395862089,0.999957861630418,0.999957861630418,52.10356133279043,0.0,53.03413197576818,0.0,47.86274719510765,0.0,47.00355347838187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98069903495175,0.00918014882747,0.0091801488277549,0.999957861545579,0.999957861545579,52.10356131730093,0.0,53.03413196151902,0.0,47.86274712186659,0.0,47.00355335153761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98094904745237,0.0091801580693146,0.0091801580696071,0.999957861460738,0.999957861460737,52.10356130181086,0.0,53.03413194726937,0.0,47.86274704862296,0.0,47.00355322468896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.981199059953,0.0091801673114654,0.0091801673117655,0.999957861375893,0.999957861375893,52.10356128632021,0.0,53.03413193301921,0.0,47.862746975376766,0.0,47.00355309783585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98144907245362,0.0091801765539223,0.00918017655423,0.999957861291046,0.9999578612910448,52.10356127082901,0.0,53.034131918768544,0.0,47.862746902128,0.0,47.003552970978326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98169908495425,0.0091801857966854,0.0091801857970007,0.999957861206195,0.999957861206195,52.103561255337226,0.0,53.034131904517366,0.0,47.86274682887666,0.0,47.00355284411638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98194909745487,0.0091801950397547,0.0091801950400775,0.999957861121342,0.999957861121342,52.103561239844886,0.0,53.0341318902657,0.0,47.86274675562275,0.0,47.00355271725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9821991099555,0.0091802042831301,0.0091802042834605,0.999957861036486,0.999957861036486,52.10356122435197,0.0,53.03413187601351,0.0,47.86274668236628,0.0,47.00355259037921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98244912245612,0.0091802135268116,0.0091802135271496,0.9999578609516268,0.9999578609516268,52.10356120885847,0.0,53.034131861760834,0.0,47.862746609107234,0.0,47.00355246350397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98269913495675,0.0091802227707993,0.0091802227711449,0.999957860866765,0.999957860866765,52.10356119336441,0.0,53.03413184750765,0.0,47.862746535845616,0.0,47.00355233662432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98294914745737,0.0091802320150931,0.0091802320154463,0.9999578607819,0.9999578607819,52.103561177869786,0.0,53.03413183325394,0.0,47.86274646258144,0.0,47.00355220974024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.983199159958,0.0091802412596931,0.0091802412600538,0.999957860697032,0.999957860697032,52.103561162374575,0.0,53.03413181899976,0.0,47.86274638931468,0.0,47.003552082851726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98344917245862,0.0091802505045992,0.0091802505049675,0.999957860612162,0.999957860612162,52.10356114687882,0.0,53.03413180474504,0.0,47.86274631604536,0.0,47.00355195595879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98369918495925,0.0091802597498115,0.0091802597501873,0.999957860527288,0.999957860527288,52.10356113138247,0.0,53.034131790489845,0.0,47.86274624277347,0.0,47.00355182906143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98394919745987,0.0091802689953298,0.0091802689957132,0.999957860442412,0.999957860442412,52.10356111588557,0.0,53.034131776234126,0.0,47.86274616949901,0.0,47.00355170215965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9841992099605,0.0091802782411544,0.0091802782415453,0.999957860357532,0.999957860357532,52.1035611003881,0.0,53.03413176197791,0.0,47.86274609622198,0.0,47.00355157525343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98444922246112,0.009180287487285,0.0091802874876835,0.99995786027265,0.99995786027265,52.10356108489004,0.0,53.03413174772119,0.0,47.86274602294239,0.0,47.0035514483428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98469923496175,0.0091802967337217,0.0091802967341278,0.999957860187765,0.999957860187765,52.10356106939143,0.0,53.03413173346397,0.0,47.86274594966022,0.0,47.00355132142773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98494924746237,0.0091803059804646,0.0091803059808783,0.999957860102877,0.999957860102877,52.10356105389222,0.0,53.03413171920624,0.0,47.86274587637548,0.0,47.00355119450823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.985199259963,0.0091803152275137,0.0091803152279348,0.999957860017986,0.999957860017986,52.10356103839246,0.0,53.03413170494801,0.0,47.862745803088174,0.0,47.00355106758432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.985449272463619,0.0091803244748688,0.0091803244752975,0.9999578599330922,0.9999578599330922,52.10356102289213,0.0,53.034131690689264,0.0,47.8627457297983,0.0,47.00355094065597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98569928496425,0.00918033372253,0.0091803337229663,0.9999578598481949,0.999957859848196,52.10356100739124,0.0,53.03413167643003,0.0,47.86274565650586,0.0,47.0035508137232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98594929746487,0.0091803429704974,0.0091803429709412,0.999957859763296,0.999957859763296,52.103560991889765,0.0,53.03413166217028,0.0,47.862745583210845,0.0,47.003550686786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9861993099655,0.0091803522187708,0.0091803522192222,0.999957859678394,0.999957859678394,52.10356097638773,0.0,53.03413164791003,0.0,47.86274550991326,0.0,47.00355055984438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98644932246612,0.0091803614673504,0.0091803614678093,0.999957859593488,0.999957859593488,52.10356096088512,0.0,53.03413163364928,0.0,47.86274543661311,0.0,47.00355043289833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98669933496675,0.0091803707162361,0.0091803707167025,0.99995785950858,0.99995785950858,52.10356094538194,0.0,53.03413161938801,0.0,47.8627453633104,0.0,47.00355030594785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98694934746737,0.0091803799654279,0.0091803799659018,0.999957859423669,0.999957859423669,52.1035609298782,0.0,53.034131605126255,0.0,47.8627452900051,0.0,47.00355017899295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.987199359968,0.0091803892149257,0.0091803892154072,0.9999578593387548,0.9999578593387548,52.10356091437388,0.0,53.03413159086399,0.0,47.86274521669725,0.0,47.00355005203362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98744937246862,0.0091803984647297,0.0091803984652187,0.999957859253838,0.999957859253838,52.10356089886899,0.0,53.03413157660122,0.0,47.86274514338682,0.0,47.00354992506986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98769938496925,0.0091804077148398,0.0091804077153363,0.999957859168918,0.999957859168918,52.10356088336353,0.0,53.03413156233794,0.0,47.86274507007383,0.0,47.00354979810168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
