ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
20.0,3.03150157507875,0.00190243363465911,0.999998190366861,51.040444303912516,0.0,0.0,0.0,0.0,51.46638681674938,0.0,0.0,0.0,0.0
20.0,3.03175158757938,0.0019024807539733302,0.999998190277215,51.040437835068694,0.0,0.0,0.0,0.0,51.4663867623657,0.0,0.0,0.0,0.0
20.0,3.03200160008,0.00190252787597465,0.9999981901875609,51.04043161225859,0.0,0.0,0.0,0.0,51.46638670797798,0.0,0.0,0.0,0.0
20.0,3.03225161258063,0.00190257500066287,0.9999981900978999,51.040425621479756,0.0,0.0,0.0,0.0,51.466386653586206,0.0,0.0,0.0,0.0
20.0,3.03250162508125,0.00190262212803778,0.999998190008232,51.04041984977253,0.0,0.0,0.0,0.0,51.466386599190386,0.0,0.0,0.0,0.0
20.0,3.03275163758188,0.00190266925809916,0.999998189918556,51.04041428512468,0.0,0.0,0.0,0.0,51.466386544790524,0.0,0.0,0.0,0.0
20.0,3.0330016500825,0.00190271639084682,0.9999981898288731,51.04040891638638,0.0,0.0,0.0,0.0,51.46638649038662,0.0,0.0,0.0,0.0
20.0,3.03325166258313,0.00190276352628054,0.999998189739183,51.0404037331942,0.0,0.0,0.0,0.0,51.46638643597865,0.0,0.0,0.0,0.0
20.0,3.0335016750837505,0.00190281066440012,0.999998189649485,51.04039872590297,0.0,0.0,0.0,0.0,51.46638638156665,0.0,0.0,0.0,0.0
20.0,3.03375168758438,0.00190285780520535,0.99999818955978,51.04039388552458,0.0,0.0,0.0,0.0,51.466386327150595,0.0,0.0,0.0,0.0
20.0,3.034001700085,0.0019029049486960201,0.999998189470068,51.04038920367305,0.0,0.0,0.0,0.0,51.4663862727305,0.0,0.0,0.0,0.0
20.0,3.03425171258563,0.00190295209487193,0.9999981893803491,51.04038467251484,0.0,0.0,0.0,0.0,51.46638621830637,0.0,0.0,0.0,0.0
20.0,3.03450172508625,0.00190299924373286,0.999998189290622,51.04038028472415,0.0,0.0,0.0,0.0,51.46638616387818,0.0,0.0,0.0,0.0
20.0,3.03475173758688,0.00190304639527862,0.999998189200888,51.04037603344247,0.0,0.0,0.0,0.0,51.466386109445935,0.0,0.0,0.0,0.0
20.0,3.0350017500875,0.0019030935495089902,0.9999981891111461,51.0403719122418,0.0,0.0,0.0,0.0,51.466386055009664,0.0,0.0,0.0,0.0
20.0,3.03525176258813,0.00190314070642376,0.999998189021397,51.0403679150915,0.0,0.0,0.0,0.0,51.466386000569344,0.0,0.0,0.0,0.0
20.0,3.03550177508875,0.00190318786602274,0.999998188931641,51.040364036328015,0.0,0.0,0.0,0.0,51.46638594612497,0.0,0.0,0.0,0.0
20.0,3.03575178758938,0.0019032350283057003,0.9999981888418779,51.040360270627346,0.0,0.0,0.0,0.0,51.466385891676545,0.0,0.0,0.0,0.0
20.0,3.03600180009,0.00190328219327245,0.9999981887521069,51.040356612979984,0.0,0.0,0.0,0.0,51.466385837224095,0.0,0.0,0.0,0.0
